Name,\\pi3\FIC-40425
Data Type,Float 32
Number of Values,25235
Time,Value,Value Attributes
19-Jun-2023 17:38:09.01018,30.67
19-Jun-2023 17:37:07.01323,28.87
19-Jun-2023 17:36:06.04634,35.16
19-Jun-2023 17:35:04.0414,30.46
19-Jun-2023 17:34:03.97057,33.31
19-Jun-2023 17:33:03.00368,29.98
19-Jun-2023 17:32:02.93686,30.93
19-Jun-2023 17:30:57.82172,30.89
19-Jun-2023 17:29:57.81288,29.60
19-Jun-2023 17:28:57.69206,33.65
19-Jun-2023 17:27:54.48402,32.83
19-Jun-2023 17:26:54.45522,32.75
19-Jun-2023 17:25:49.39606,31.97
19-Jun-2023 17:24:49.35625,31.12
19-Jun-2023 17:23:49.30841,32.55
19-Jun-2023 17:22:49.26059,30.28
19-Jun-2023 17:21:48.24571,32.07
19-Jun-2023 17:20:45.05669,30.32
19-Jun-2023 17:19:39.93654,31.14
19-Jun-2023 17:18:38.89764,26.46
19-Jun-2023 17:17:36.8707,39.38
19-Jun-2023 17:16:36.80186,30.68
19-Jun-2023 17:15:36.74504,28.36
19-Jun-2023 17:14:36.71323,32.90
19-Jun-2023 17:13:33.5782,29.48
19-Jun-2023 17:12:33.54637,33.43
19-Jun-2023 17:11:30.51636,30.47
19-Jun-2023 17:10:30.35753,31.80
19-Jun-2023 17:09:25.07738,28.31
19-Jun-2023 17:08:25.02255,30.11
19-Jun-2023 17:07:24.88672,31.15
19-Jun-2023 17:06:24.88489,31.27
19-Jun-2023 17:05:24.77206,28.54
19-Jun-2023 17:04:22.69911,28.32
19-Jun-2023 17:03:22.64128,26.15
19-Jun-2023 17:02:22.55446,27.51
19-Jun-2023 17:01:21.55357,29.20
19-Jun-2023 17:00:21.51775,28.30
19-Jun-2023 16:59:21.47093,37.46
19-Jun-2023 16:58:21.3811,25.68
19-Jun-2023 16:57:21.30428,27.94
19-Jun-2023 16:56:21.25044,27.33
19-Jun-2023 16:55:16.1153,27.83
19-Jun-2023 16:54:15.96747,32.34
19-Jun-2023 16:53:15.87364,32.26
19-Jun-2023 16:52:15.85582,24.63
19-Jun-2023 16:51:15.836,27.04
19-Jun-2023 16:50:15.75917,27.19
19-Jun-2023 16:49:15.61134,28.28
19-Jun-2023 16:48:15.59851,28.94
19-Jun-2023 16:47:15.5947,28.76
19-Jun-2023 16:46:15.51486,26.57
19-Jun-2023 16:45:15.43904,26.61
19-Jun-2023 16:44:15.39822,22.76
19-Jun-2023 16:43:15.37239,29.05
19-Jun-2023 16:42:15.33057,32.55
19-Jun-2023 16:41:15.27875,28.79
19-Jun-2023 16:40:15.23793,27.52
19-Jun-2023 16:39:15.1281,28.10
19-Jun-2023 16:38:15.05527,29.96
19-Jun-2023 16:37:13.01332,30.08
19-Jun-2023 16:36:12.01044,30.37
19-Jun-2023 16:35:11.93361,33.70
19-Jun-2023 16:34:09.91765,32.89
19-Jun-2023 16:33:08.93176,32.28
19-Jun-2023 16:32:08.88596,33.53
19-Jun-2023 16:31:08.82413,33.46
19-Jun-2023 16:26:55.31798,34.22
19-Jun-2023 16:23:37.7114,33.55
19-Jun-2023 16:22:33.58231,32.23
19-Jun-2023 16:21:33.47447,35.68
19-Jun-2023 16:20:33.42465,35.16
19-Jun-2023 16:19:31.32069,31.82
19-Jun-2023 16:18:31.29688,31.06
19-Jun-2023 16:17:00.6281,33.25
19-Jun-2023 16:16:00.52127,32.82
19-Jun-2023 16:14:58.48032,32.36
19-Jun-2023 16:13:58.41649,31.84
19-Jun-2023 16:12:48.30403,32.37
19-Jun-2023 16:11:15.65213,31.09
19-Jun-2023 16:10:15.64731,33.18
19-Jun-2023 16:08:45.05753,34.37
19-Jun-2023 16:07:44.9727,27.04
19-Jun-2023 16:06:44.97189,35.07
19-Jun-2023 16:05:42.91594,29.58
19-Jun-2023 16:04:41.88805,31.52
19-Jun-2023 16:03:39.86209,27.77
19-Jun-2023 16:02:39.85727,15.25
19-Jun-2023 16:01:39.83846,23.68
19-Jun-2023 16:00:39.78363,21.27
19-Jun-2023 15:59:38.73174,20.49
19-Jun-2023 15:58:37.58884,13.78
19-Jun-2023 15:57:37.55002,45.23
19-Jun-2023 15:56:37.5322,18.52
19-Jun-2023 15:55:37.31436,14.34
19-Jun-2023 15:54:24.11971,43.47
19-Jun-2023 15:53:24.11588,20.76
19-Jun-2023 15:52:22.11392,20.97
19-Jun-2023 15:51:21.08504,21.22
19-Jun-2023 15:50:20.07416,27.72
19-Jun-2023 15:49:18.99927,24.26
19-Jun-2023 15:48:17.98938,51.61
19-Jun-2023 15:46:15.7746,21.43
19-Jun-2023 15:45:14.75371,11.96
19-Jun-2023 15:44:12.94521,0.00
19-Jun-2023 12:59:32.12192,0.00
19-Jun-2023 12:48:37.18942,7.18
19-Jun-2023 12:47:36.01152,26.13
19-Jun-2023 12:45:13.42345,25.83
19-Jun-2023 12:43:56.97357,27.68
19-Jun-2023 12:42:33.57626,27.80
19-Jun-2023 12:41:33.43243,32.11
19-Jun-2023 09:51:00.39667,32.62
19-Jun-2023 09:43:25.30469,34.15
19-Jun-2023 09:42:12.13503,32.30
19-Jun-2023 09:41:05.93282,27.50
19-Jun-2023 09:39:41.43143,26.35
19-Jun-2023 09:30:05.07172,26.71
19-Jun-2023 09:28:06.00813,31.00
19-Jun-2023 09:20:38.09761,32.92
19-Jun-2023 07:49:14.05432,33.04
19-Jun-2023 07:48:06.89604,34.03
19-Jun-2023 07:43:43.09724,32.70
19-Jun-2023 07:40:55.27356,33.47
19-Jun-2023 07:34:17.2072,33.34
19-Jun-2023 07:27:51.36162,32.61
19-Jun-2023 07:12:55.30055,33.05
19-Jun-2023 07:11:21.64459,33.88
19-Jun-2023 07:06:12.37788,32.82
19-Jun-2023 06:58:41.17415,33.08
19-Jun-2023 05:22:58.04303,32.98
19-Jun-2023 05:14:12.80658,32.13
19-Jun-2023 04:18:33.03687,33.21
19-Jun-2023 04:05:15.21304,32.38
19-Jun-2023 02:19:05.84837,33.41
19-Jun-2023 02:16:58.51726,32.19
19-Jun-2023 01:41:50.78302,33.30
19-Jun-2023 01:30:49.16887,33.26
19-Jun-2023 01:26:08.31898,32.94
19-Jun-2023 01:20:07.17499,33.86
19-Jun-2023 01:17:52.82542,33.36
19-Jun-2023 01:16:41.54889,33.84
19-Jun-2023 01:14:55.63414,32.52
19-Jun-2023 01:00:29.78799,33.92
19-Jun-2023 00:54:16.51622,33.49
19-Jun-2023 00:50:40.90349,33.26
19-Jun-2023 00:49:32.66914,34.60
19-Jun-2023 00:48:00.9343,33.80
19-Jun-2023 00:45:00.4738,32.55
19-Jun-2023 00:37:53.02858,33.54
19-Jun-2023 00:19:27.01913,34.07
18-Jun-2023 23:34:33.8036,33.90
18-Jun-2023 23:14:17.19812,34.14
18-Jun-2023 22:51:57.95082,33.52
18-Jun-2023 20:44:15.20776,33.21
18-Jun-2023 20:37:20.62607,34.39
18-Jun-2023 20:36:20.6227,33.77
18-Jun-2023 20:34:58.15933,31.79
18-Jun-2023 20:33:57.06587,33.19
18-Jun-2023 20:27:38.17065,33.29
18-Jun-2023 20:24:11.55829,34.23
18-Jun-2023 20:22:47.04291,32.06
18-Jun-2023 20:19:52.90881,34.40
18-Jun-2023 20:18:26.1853,32.97
18-Jun-2023 20:10:47.7881,34.49
18-Jun-2023 20:09:47.74127,34.11
18-Jun-2023 19:56:13.3894,33.07
18-Jun-2023 19:41:33.31535,34.00
18-Jun-2023 19:38:08.73833,33.01
18-Jun-2023 19:15:34.73808,33.65
18-Jun-2023 19:13:21.32359,35.19
18-Jun-2023 19:12:21.15976,36.22
18-Jun-2023 19:11:21.13193,33.67
18-Jun-2023 19:10:20.04004,33.93
18-Jun-2023 19:01:39.32588,32.90
18-Jun-2023 18:57:51.04733,33.10
18-Jun-2023 18:56:07.13672,33.52
18-Jun-2023 18:50:24.37889,34.58
18-Jun-2023 18:49:13.17635,32.98
18-Jun-2023 18:47:24.17642,33.60
18-Jun-2023 18:31:00.61476,33.54
18-Jun-2023 18:29:34.10526,33.74
18-Jun-2023 18:27:23.91597,33.97
18-Jun-2023 18:24:52.25931,33.79
18-Jun-2023 18:22:58.16605,33.76
18-Jun-2023 18:21:16.37456,33.39
18-Jun-2023 18:20:13.27054,34.61
18-Jun-2023 18:17:43.597,33.29
18-Jun-2023 18:16:03.85664,34.23
18-Jun-2023 18:15:03.76982,34.23
18-Jun-2023 18:13:35.21419,33.18
18-Jun-2023 18:06:30.39713,33.13
18-Jun-2023 18:05:09.07195,34.25
18-Jun-2023 18:04:02.89273,34.43
18-Jun-2023 18:01:41.27071,32.75
18-Jun-2023 17:53:18.16066,33.11
18-Jun-2023 17:52:14.92264,33.92
18-Jun-2023 17:47:56.17316,33.71
18-Jun-2023 17:45:42.78267,34.40
18-Jun-2023 17:44:42.65384,33.46
18-Jun-2023 17:43:35.39355,33.86
18-Jun-2023 17:42:35.29872,37.82
18-Jun-2023 17:41:35.2149,31.27
18-Jun-2023 17:40:35.12807,33.94
18-Jun-2023 17:38:46.17712,33.44
18-Jun-2023 17:35:18.38789,33.99
18-Jun-2023 17:32:32.28232,33.22
18-Jun-2023 17:31:07.64893,34.15
18-Jun-2023 17:28:01.19505,32.58
18-Jun-2023 17:25:44.64735,35.82
18-Jun-2023 17:24:44.59653,36.69
18-Jun-2023 17:23:44.4337,38.90
18-Jun-2023 17:22:35.28429,28.94
18-Jun-2023 17:21:35.15546,32.97
18-Jun-2023 17:01:39.84433,33.54
18-Jun-2023 16:11:28.59254,32.45
18-Jun-2023 16:01:03.41173,33.13
18-Jun-2023 16:00:02.28383,32.19
18-Jun-2023 15:57:25.31783,34.16
18-Jun-2023 15:56:21.23074,33.60
18-Jun-2023 15:34:28.15211,32.68
18-Jun-2023 15:33:27.03322,32.57
18-Jun-2023 15:32:22.93915,33.30
18-Jun-2023 15:27:00.24059,33.14
18-Jun-2023 15:24:40.71071,34.02
18-Jun-2023 15:23:39.54581,33.52
18-Jun-2023 15:22:39.42497,32.56
18-Jun-2023 15:21:00.69569,34.08
18-Jun-2023 15:19:57.47466,35.40
18-Jun-2023 15:16:13.33339,35.93
18-Jun-2023 15:15:07.12216,35.75
18-Jun-2023 15:09:55.52533,35.34
18-Jun-2023 15:08:10.64264,35.56
18-Jun-2023 15:06:12.53912,35.61
18-Jun-2023 15:04:43.91548,35.71
18-Jun-2023 15:02:45.75896,35.92
18-Jun-2023 15:00:40.55998,36.44
18-Jun-2023 14:59:30.2625,35.83
18-Jun-2023 14:58:16.97183,35.95
18-Jun-2023 14:54:06.37086,36.46
18-Jun-2023 14:53:06.35104,35.36
18-Jun-2023 14:52:06.24522,36.05
18-Jun-2023 13:21:03.38428,35.38
18-Jun-2023 13:19:58.24413,32.90
18-Jun-2023 13:18:04.16187,33.34
18-Jun-2023 13:16:28.32176,31.80
18-Jun-2023 13:11:06.49727,33.33
18-Jun-2023 13:10:04.2963,31.68
18-Jun-2023 13:07:43.73935,32.78
18-Jun-2023 13:04:00.42212,33.21
18-Jun-2023 13:03:00.25929,31.76
18-Jun-2023 12:54:07.75238,32.78
18-Jun-2023 12:51:55.35295,31.93
18-Jun-2023 12:49:33.75093,32.57
18-Jun-2023 12:46:01.96944,33.50
18-Jun-2023 12:45:01.82961,32.71
18-Jun-2023 12:21:11.25949,32.30
18-Jun-2023 12:19:58.96588,34.93
18-Jun-2023 11:20:22.50969,35.35
18-Jun-2023 10:24:51.80455,34.47
18-Jun-2023 10:18:45.19521,33.00
18-Jun-2023 09:34:35.26042,33.75
18-Jun-2023 09:28:50.18645,33.05
18-Jun-2023 08:23:03.7831,33.27
18-Jun-2023 08:19:18.66176,32.55
18-Jun-2023 07:45:43.81943,32.81
18-Jun-2023 07:07:16.99451,32.42
18-Jun-2023 07:04:59.47974,34.41
18-Jun-2023 07:03:59.42792,32.97
18-Jun-2023 07:02:24.55988,31.44
18-Jun-2023 07:01:19.35272,32.24
18-Jun-2023 06:15:08.13821,33.14
18-Jun-2023 06:13:48.70915,32.08
18-Jun-2023 05:21:03.33855,33.02
18-Jun-2023 03:51:40.40598,33.80
18-Jun-2023 03:50:24.02711,33.70
18-Jun-2023 03:27:41.57634,33.94
18-Jun-2023 01:22:38.19585,33.86
18-Jun-2023 00:20:24.20001,33.43
18-Jun-2023 00:11:00.31511,32.75
17-Jun-2023 23:50:54.31229,31.73
17-Jun-2023 23:46:09.14613,33.77
17-Jun-2023 23:45:09.0573,33.18
17-Jun-2023 23:42:53.56667,32.41
17-Jun-2023 23:41:51.47372,32.60
17-Jun-2023 23:39:15.65279,32.06
17-Jun-2023 23:32:50.70128,32.20
17-Jun-2023 23:31:21.10757,33.14
17-Jun-2023 23:29:36.26489,33.54
17-Jun-2023 23:26:48.3862,33.26
17-Jun-2023 23:25:48.21936,31.81
17-Jun-2023 23:24:48.16954,31.59
17-Jun-2023 23:23:48.10872,34.23
17-Jun-2023 23:22:41.95551,33.00
17-Jun-2023 23:21:40.91362,27.45
17-Jun-2023 23:20:40.84779,28.05
17-Jun-2023 23:19:38.81784,31.65
17-Jun-2023 23:18:38.78001,30.49
17-Jun-2023 23:17:38.76118,31.68
17-Jun-2023 23:16:35.64818,32.58
17-Jun-2023 23:14:48.66736,32.83
17-Jun-2023 23:13:46.5054,32.38
17-Jun-2023 23:12:42.39731,33.53
17-Jun-2023 23:11:42.25749,32.77
17-Jun-2023 23:09:36.98151,34.20
17-Jun-2023 23:08:36.95769,33.73
17-Jun-2023 23:06:55.04219,32.72
17-Jun-2023 22:53:05.77638,33.71
17-Jun-2023 22:40:36.26364,33.66
17-Jun-2023 22:37:47.12086,33.49
17-Jun-2023 22:35:04.23949,32.89
17-Jun-2023 22:23:11.35008,33.65
17-Jun-2023 22:21:52.9101,33.75
17-Jun-2023 22:18:55.7438,33.35
17-Jun-2023 22:17:23.0889,33.60
17-Jun-2023 22:15:26.04745,32.82
17-Jun-2023 22:13:51.26642,35.28
17-Jun-2023 22:12:51.18459,33.97
17-Jun-2023 22:09:23.47836,33.43
17-Jun-2023 22:06:20.08568,34.48
17-Jun-2023 22:05:19.04678,33.89
17-Jun-2023 22:00:23.81198,33.69
17-Jun-2023 21:54:42.43423,34.06
17-Jun-2023 21:50:48.31233,32.71
17-Jun-2023 21:46:20.46626,34.53
17-Jun-2023 21:45:02.09027,32.92
17-Jun-2023 21:40:14.82999,33.04
17-Jun-2023 21:32:02.08861,33.83
17-Jun-2023 21:27:31.15134,34.23
17-Jun-2023 21:26:13.74841,33.08
17-Jun-2023 21:14:48.54578,34.18
17-Jun-2023 21:13:47.48688,35.63
17-Jun-2023 21:12:39.26553,33.55
17-Jun-2023 21:08:22.66019,33.30
17-Jun-2023 21:07:08.08844,34.22
17-Jun-2023 21:05:51.74158,33.44
17-Jun-2023 21:03:14.01154,34.86
17-Jun-2023 20:54:08.27478,33.47
17-Jun-2023 20:51:30.50273,34.71
17-Jun-2023 20:48:57.84801,34.21
17-Jun-2023 20:47:52.74185,34.28
17-Jun-2023 20:46:46.52965,34.93
17-Jun-2023 20:41:18.71677,34.17
17-Jun-2023 20:36:13.1983,34.12
17-Jun-2023 20:28:20.6382,33.15
17-Jun-2023 20:25:59.18919,34.54
17-Jun-2023 20:24:15.37459,33.26
17-Jun-2023 20:22:15.25693,34.19
17-Jun-2023 20:17:41.4005,34.83
17-Jun-2023 20:15:44.17203,33.12
17-Jun-2023 20:14:11.59113,34.78
17-Jun-2023 20:13:10.37923,35.75
17-Jun-2023 20:12:05.19608,33.49
17-Jun-2023 19:59:15.32904,33.46
17-Jun-2023 19:54:35.34721,33.93
17-Jun-2023 19:46:23.59789,34.11
17-Jun-2023 19:44:21.48811,36.86
17-Jun-2023 19:43:21.39729,33.36
17-Jun-2023 19:42:20.3524,29.22
17-Jun-2023 19:41:20.26357,35.39
17-Jun-2023 19:40:20.21574,33.50
17-Jun-2023 19:39:18.08778,32.85
17-Jun-2023 19:38:15.87883,31.50
17-Jun-2023 19:37:14.81194,31.19
17-Jun-2023 19:36:06.6666,30.43
17-Jun-2023 19:35:06.56776,35.74
17-Jun-2023 19:34:05.47888,27.77
17-Jun-2023 19:33:05.39005,28.81
17-Jun-2023 19:32:00.2169,30.93
17-Jun-2023 19:31:00.14008,28.85
17-Jun-2023 19:30:00.08525,27.01
17-Jun-2023 19:28:57.9063,35.76
17-Jun-2023 19:27:56.75539,31.73
17-Jun-2023 19:26:54.71144,33.38
17-Jun-2023 19:25:53.67355,31.70
17-Jun-2023 19:24:53.62672,34.68
17-Jun-2023 19:23:43.43427,33.24
17-Jun-2023 19:22:35.24792,33.65
17-Jun-2023 19:21:34.17503,33.37
17-Jun-2023 19:19:23.85173,33.79
17-Jun-2023 19:18:23.7979,33.82
17-Jun-2023 19:17:23.70508,32.21
17-Jun-2023 19:16:22.56418,32.30
17-Jun-2023 19:14:44.76395,33.67
17-Jun-2023 19:13:44.68112,34.93
17-Jun-2023 19:10:46.62178,34.08
17-Jun-2023 19:09:46.44495,33.98
17-Jun-2023 19:08:46.41113,33.94
17-Jun-2023 19:07:45.34724,32.65
17-Jun-2023 19:06:44.24635,32.97
17-Jun-2023 19:05:43.14345,33.27
17-Jun-2023 19:04:42.09956,34.25
17-Jun-2023 19:03:19.5993,33.37
17-Jun-2023 19:02:19.53448,34.06
17-Jun-2023 19:01:19.44167,32.99
17-Jun-2023 18:59:32.56485,33.66
17-Jun-2023 18:57:09.93077,33.33
17-Jun-2023 18:56:01.5014,32.69
17-Jun-2023 18:54:56.28026,34.59
17-Jun-2023 18:53:56.12343,32.55
17-Jun-2023 18:52:46.90201,32.80
17-Jun-2023 18:51:33.60434,32.29
17-Jun-2023 18:50:18.38455,31.72
17-Jun-2023 18:48:13.04857,31.71
17-Jun-2023 18:47:12.87874,31.14
17-Jun-2023 18:46:11.77985,28.82
17-Jun-2023 18:45:11.77002,31.12
17-Jun-2023 18:44:10.66414,35.08
17-Jun-2023 18:43:09.49023,31.76
17-Jun-2023 18:42:09.39241,31.00
17-Jun-2023 18:40:55.09567,31.60
17-Jun-2023 18:39:47.8434,31.69
17-Jun-2023 18:38:45.71344,32.32
17-Jun-2023 18:37:45.6076,32.97
17-Jun-2023 18:36:43.51866,32.71
17-Jun-2023 18:35:40.37863,31.19
17-Jun-2023 18:34:37.30962,33.70
17-Jun-2023 18:29:55.32466,33.32
17-Jun-2023 18:28:54.32477,32.26
17-Jun-2023 18:27:53.21988,33.13
17-Jun-2023 18:26:45.9426,33.68
17-Jun-2023 18:25:45.91377,34.65
17-Jun-2023 18:24:43.74681,33.74
17-Jun-2023 18:22:32.35045,33.78
17-Jun-2023 18:18:20.79141,33.74
17-Jun-2023 18:15:23.51613,33.64
17-Jun-2023 18:12:32.47523,34.85
17-Jun-2023 18:08:50.53011,33.25
17-Jun-2023 18:07:20.85439,34.43
17-Jun-2023 18:06:20.75957,34.49
17-Jun-2023 18:02:33.45808,34.56
17-Jun-2023 18:00:43.51808,32.77
17-Jun-2023 17:59:24.00902,32.90
17-Jun-2023 17:58:23.92319,33.02
17-Jun-2023 17:57:17.68797,33.77
17-Jun-2023 17:56:16.51907,32.05
17-Jun-2023 17:55:15.22816,34.30
17-Jun-2023 17:54:09.02995,32.62
17-Jun-2023 17:53:03.73979,34.26
17-Jun-2023 17:51:59.57771,33.17
17-Jun-2023 17:50:59.55388,33.60
17-Jun-2023 17:49:58.55,34.48
17-Jun-2023 17:48:54.39691,32.13
17-Jun-2023 17:47:53.22502,32.01
17-Jun-2023 17:46:50.15001,33.80
17-Jun-2023 17:45:46.70596,33.00
17-Jun-2023 17:44:46.64714,32.28
17-Jun-2023 17:43:46.49631,32.73
17-Jun-2023 17:42:46.41847,34.11
17-Jun-2023 17:41:42.2614,30.34
17-Jun-2023 17:40:41.1015,30.09
17-Jun-2023 17:39:40.99867,35.36
17-Jun-2023 17:38:40.86784,30.59
17-Jun-2023 17:37:28.52124,28.18
17-Jun-2023 17:36:27.50035,32.85
17-Jun-2023 17:35:26.43445,28.01
17-Jun-2023 17:34:15.17291,28.68
17-Jun-2023 17:33:14.08203,24.89
17-Jun-2023 17:32:14.03419,31.83
17-Jun-2023 17:31:14.02638,27.94
17-Jun-2023 17:30:00.74771,29.03
17-Jun-2023 17:29:00.65681,29.10
17-Jun-2023 17:28:00.62061,33.35
17-Jun-2023 17:26:59.43031,31.53
17-Jun-2023 17:25:59.3871,34.80
17-Jun-2023 17:24:58.25482,31.46
17-Jun-2023 17:23:58.23354,30.70
17-Jun-2023 17:22:58.14694,35.21
17-Jun-2023 17:21:57.02927,31.60
17-Jun-2023 17:20:56.95567,32.89
17-Jun-2023 17:19:55.80699,29.57
17-Jun-2023 17:18:55.7791,32.25
17-Jun-2023 17:17:49.49876,33.75
17-Jun-2023 17:16:49.39902,33.01
17-Jun-2023 17:15:47.37808,32.63
17-Jun-2023 17:14:34.04106,34.24
17-Jun-2023 17:13:25.91324,31.91
17-Jun-2023 17:12:11.52731,33.76
17-Jun-2023 17:11:10.46135,36.61
17-Jun-2023 17:10:09.37837,30.20
17-Jun-2023 17:09:08.18262,32.32
17-Jun-2023 17:08:07.04073,32.74
17-Jun-2023 17:07:06.90489,33.79
17-Jun-2023 17:05:56.57242,32.47
17-Jun-2023 17:04:48.25307,31.56
17-Jun-2023 17:03:47.10516,32.85
17-Jun-2023 17:02:46.90234,34.10
17-Jun-2023 17:01:43.74731,32.81
17-Jun-2023 17:00:43.67549,32.45
17-Jun-2023 16:59:42.49159,31.59
17-Jun-2023 16:58:42.37576,33.76
17-Jun-2023 16:57:41.29488,33.45
17-Jun-2023 16:56:41.25404,33.38
17-Jun-2023 16:55:41.15923,32.81
17-Jun-2023 16:54:30.83275,34.68
17-Jun-2023 16:53:20.62627,34.30
17-Jun-2023 16:52:19.58238,31.22
17-Jun-2023 16:51:18.5145,31.95
17-Jun-2023 16:50:18.43866,33.32
17-Jun-2023 16:48:21.32021,34.84
17-Jun-2023 16:46:33.37534,32.27
17-Jun-2023 16:45:33.2305,34.75
17-Jun-2023 16:44:32.14261,33.03
17-Jun-2023 16:43:31.06372,31.57
17-Jun-2023 16:42:31.0459,32.89
17-Jun-2023 16:40:49.22241,33.21
17-Jun-2023 16:39:46.09639,33.75
17-Jun-2023 16:38:30.79359,33.39
17-Jun-2023 16:37:28.75464,36.88
17-Jun-2023 16:36:21.61337,31.85
17-Jun-2023 16:34:56.14693,34.28
17-Jun-2023 16:32:53.92914,34.20
17-Jun-2023 16:31:48.73198,34.45
17-Jun-2023 16:30:48.72516,33.09
17-Jun-2023 16:29:36.47856,33.87
17-Jun-2023 16:28:24.11896,32.67
17-Jun-2023 16:27:23.07108,32.79
17-Jun-2023 16:26:15.86778,32.95
17-Jun-2023 16:25:07.68744,32.71
17-Jun-2023 16:24:06.61055,32.47
17-Jun-2023 16:22:26.9752,34.13
17-Jun-2023 16:21:22.69511,33.81
17-Jun-2023 16:20:22.61229,34.86
17-Jun-2023 16:19:20.41032,30.59
17-Jun-2023 16:18:20.2785,33.93
17-Jun-2023 16:17:20.22467,31.65
17-Jun-2023 16:15:12.97256,31.92
17-Jun-2023 16:14:12.85974,31.93
17-Jun-2023 16:12:53.45367,31.73
17-Jun-2023 16:11:53.39592,29.76
17-Jun-2023 16:10:53.28102,34.04
17-Jun-2023 16:09:53.12419,30.27
17-Jun-2023 16:08:52.0713,32.42
17-Jun-2023 16:07:51.94447,33.44
17-Jun-2023 16:06:51.91466,34.27
17-Jun-2023 16:05:51.88583,31.77
17-Jun-2023 16:04:50.78494,31.89
17-Jun-2023 16:03:50.64311,30.05
17-Jun-2023 16:02:50.51527,35.06
17-Jun-2023 16:01:49.36938,32.22
17-Jun-2023 16:00:40.11697,32.47
17-Jun-2023 15:59:36.87395,29.79
17-Jun-2023 15:58:36.83311,33.08
17-Jun-2023 15:57:32.79604,31.98
17-Jun-2023 15:56:30.69008,31.73
17-Jun-2023 15:55:30.50026,35.26
17-Jun-2023 15:54:19.0097,33.01
17-Jun-2023 15:53:18.63686,31.54
17-Jun-2023 15:52:08.20638,32.90
17-Jun-2023 15:51:00.06203,30.44
17-Jun-2023 15:49:59.9922,32.05
17-Jun-2023 15:48:59.89438,33.14
17-Jun-2023 15:47:59.86255,34.64
17-Jun-2023 15:46:55.67146,32.23
17-Jun-2023 15:45:55.59364,32.63
17-Jun-2023 15:44:54.52374,33.46
17-Jun-2023 15:43:53.45985,33.90
17-Jun-2023 15:42:52.44498,32.02
17-Jun-2023 15:41:48.35489,35.66
17-Jun-2023 15:40:37.14336,32.97
17-Jun-2023 15:39:37.10252,33.08
17-Jun-2023 15:38:36.06863,32.66
17-Jun-2023 15:37:36.06581,33.73
17-Jun-2023 15:36:19.76996,33.30
17-Jun-2023 15:35:08.49942,34.07
17-Jun-2023 15:34:07.50053,33.92
17-Jun-2023 15:32:53.2068,32.86
17-Jun-2023 15:31:44.99146,33.04
17-Jun-2023 15:30:44.98564,33.11
17-Jun-2023 15:29:43.86574,33.31
17-Jun-2023 15:28:43.76591,32.45
17-Jun-2023 15:27:43.70808,33.40
17-Jun-2023 15:26:43.70627,32.18
17-Jun-2023 15:25:13.0885,31.98
17-Jun-2023 15:24:06.02122,34.89
17-Jun-2023 15:23:05.02234,31.89
17-Jun-2023 15:22:02.89839,31.04
17-Jun-2023 15:21:02.86656,33.40
17-Jun-2023 15:19:58.78548,32.04
17-Jun-2023 15:18:49.49307,33.55
17-Jun-2023 15:17:49.49025,32.74
17-Jun-2023 15:16:49.47142,33.01
17-Jun-2023 15:15:49.37259,32.84
17-Jun-2023 15:14:07.55011,31.47
17-Jun-2023 15:13:07.52029,31.62
17-Jun-2023 15:11:23.64368,30.81
17-Jun-2023 15:10:22.55878,33.03
17-Jun-2023 15:09:08.21104,32.04
17-Jun-2023 15:08:07.13016,34.30
17-Jun-2023 15:07:06.04126,32.40
17-Jun-2023 15:06:05.94443,31.44
17-Jun-2023 15:05:04.87755,31.81
17-Jun-2023 15:04:02.7506,30.82
17-Jun-2023 15:03:01.7567,34.24
17-Jun-2023 15:02:01.67688,32.44
17-Jun-2023 15:01:00.57799,32.09
17-Jun-2023 15:00:00.51115,32.68
17-Jun-2023 14:58:54.36894,31.38
17-Jun-2023 14:57:53.26306,34.36
17-Jun-2023 14:56:52.25917,30.94
17-Jun-2023 14:55:52.19534,30.09
17-Jun-2023 14:54:52.12651,33.91
17-Jun-2023 14:53:52.0757,32.72
17-Jun-2023 14:52:44.83942,34.10
17-Jun-2023 14:51:44.76758,31.60
17-Jun-2023 14:50:38.66437,30.26
17-Jun-2023 14:49:38.59155,35.27
17-Jun-2023 14:48:38.53572,32.62
17-Jun-2023 14:47:38.5179,33.29
17-Jun-2023 14:46:37.56001,35.40
17-Jun-2023 14:45:37.46219,32.09
17-Jun-2023 14:44:36.4413,34.84
17-Jun-2023 14:43:36.32248,32.64
17-Jun-2023 14:42:36.28764,29.50
17-Jun-2023 14:41:36.15681,35.83
17-Jun-2023 14:40:34.10487,33.38
17-Jun-2023 14:39:27.02159,31.89
17-Jun-2023 14:38:25.9117,34.78
17-Jun-2023 14:37:15.74023,30.51
17-Jun-2023 14:36:15.73741,29.71
17-Jun-2023 14:35:14.64352,35.45
17-Jun-2023 14:34:12.56956,32.02
17-Jun-2023 14:33:12.53975,32.99
17-Jun-2023 14:32:12.46292,32.49
17-Jun-2023 14:31:12.39709,32.99
17-Jun-2023 14:30:12.35426,33.52
17-Jun-2023 14:29:11.29738,31.57
17-Jun-2023 14:28:10.10849,30.65
17-Jun-2023 14:27:09.04259,31.08
17-Jun-2023 14:26:08.92076,33.01
17-Jun-2023 14:25:07.85188,31.72
17-Jun-2023 14:24:04.66086,31.40
17-Jun-2023 14:23:04.46402,31.64
17-Jun-2023 14:22:04.41719,36.29
