Time stamp,x,y,Cl,SO4_m,SO4_s
21/02/2024 01:59:39,48.8,27.3,34690.0,0.32,0.33
21/02/2024 00:59:39,48.8,27.3,34690.0,0.32,0.33
20/02/2024 23:59:39,48.8,27.3,34690.0,0.32,0.33
20/02/2024 22:59:39,48.8,27.3,34720.0,0.32,0.33
20/02/2024 21:59:39,48.8,27.3,34720.0,0.32,0.33
20/02/2024 20:59:39,48.8,27.3,34720.0,0.32,0.33
20/02/2024 19:59:39,48.8,27.3,34720.0,0.32,0.33
20/02/2024 18:59:39,48.9,27.4,35152.0,0.32,0.33
20/02/2024 17:59:39,48.9,27.4,35152.0,0.32,0.33
20/02/2024 16:59:39,48.9,27.4,35152.0,0.32,0.33
20/02/2024 15:59:39,47.3,25.7,34325.0,0.32,0.33
20/02/2024 14:59:39,47.3,25.7,34325.0,0.32,0.33
20/02/2024 13:59:39,47.3,25.7,34325.0,0.32,0.33
20/02/2024 12:59:39,47.3,25.7,34325.0,0.35,0.34
20/02/2024 11:59:39,47.3,25.7,34325.0,0.35,0.34
20/02/2024 10:59:39,48.0,25.8,35112.0,0.35,0.34
20/02/2024 09:59:39,48.0,25.8,35112.0,0.35,0.34
20/02/2024 08:59:39,48.0,25.8,35112.0,0.35,0.34
20/02/2024 07:59:39,51.2,26.2,30899.0,0.35,0.34
20/02/2024 06:59:39,51.2,26.2,30899.0,0.35,0.34
20/02/2024 05:59:39,51.2,26.2,30899.0,0.35,0.34
20/02/2024 04:59:39,51.2,26.2,30899.0,0.35,0.34
20/02/2024 03:59:39,51.2,26.2,30899.0,0.35,0.34
20/02/2024 02:59:39,51.2,26.2,30685.0,0.35,0.34
20/02/2024 01:59:39,51.2,26.2,30685.0,0.35,0.34
20/02/2024 00:59:39,51.2,26.2,30685.0,0.35,0.34
19/02/2024 23:59:39,54.0,26.9,30273.0,0.35,0.34
19/02/2024 22:59:39,54.0,26.9,30273.0,0.35,0.34
19/02/2024 21:59:39,54.0,26.9,30273.0,0.35,0.34
19/02/2024 20:59:39,53.4,26.4,33356.0,0.35,0.34
19/02/2024 19:59:39,53.4,26.4,33356.0,0.35,0.34
19/02/2024 18:59:39,53.4,26.4,33356.0,0.35,0.34
19/02/2024 17:59:39,53.4,26.4,33356.0,0.35,0.34
19/02/2024 16:59:39,53.4,26.4,33356.0,0.35,0.34
19/02/2024 15:59:39,53.4,26.4,33356.0,0.35,0.34
19/02/2024 14:59:39,53.4,26.4,33356.0,0.35,0.34
19/02/2024 13:59:39,53.4,26.4,33356.0,0.35,0.34
19/02/2024 12:59:39,53.4,26.4,33356.0,0.33,0.35
19/02/2024 11:59:39,53.4,26.4,33356.0,0.33,0.35
19/02/2024 10:59:39,53.4,26.4,33850.0,0.33,0.35
19/02/2024 09:59:39,53.4,26.4,33850.0,0.33,0.35
19/02/2024 08:59:39,53.4,26.4,33850.0,0.33,0.35
19/02/2024 07:59:39,55.3,25.9,30652.0,0.33,0.35
19/02/2024 06:59:39,55.3,25.9,30652.0,0.33,0.35
19/02/2024 05:59:39,55.3,25.9,30652.0,0.33,0.35
19/02/2024 04:59:39,55.3,25.9,30652.0,0.33,0.35
19/02/2024 03:59:39,55.3,25.9,30652.0,0.33,0.35
19/02/2024 02:59:39,58.3,26.3,30013.0,0.33,0.35
19/02/2024 01:59:39,58.3,26.3,30013.0,0.33,0.35
19/02/2024 00:59:39,58.3,26.3,30013.0,0.33,0.35
18/02/2024 23:59:39,62.4,25.9,28691.0,0.33,0.35
18/02/2024 22:59:39,62.4,25.9,28691.0,0.33,0.35
18/02/2024 21:59:39,62.4,25.9,28691.0,0.33,0.35
18/02/2024 20:59:39,62.4,25.9,28691.0,0.33,0.35
18/02/2024 19:59:39,53.4,25.1,33497.0,0.33,0.35
18/02/2024 18:59:39,53.4,25.1,33497.0,0.33,0.35
18/02/2024 17:59:39,53.4,25.1,33497.0,0.33,0.35
18/02/2024 16:59:39,53.4,25.1,33497.0,0.33,0.35
18/02/2024 15:59:39,53.4,25.1,33497.0,0.33,0.35
18/02/2024 14:59:39,53.4,25.1,33497.0,0.33,0.35
18/02/2024 13:59:39,53.4,25.1,33497.0,0.33,0.35
18/02/2024 12:59:39,53.4,25.1,33497.0,0.36,0.36
18/02/2024 11:59:39,53.4,25.1,33557.0,0.36,0.36
18/02/2024 10:59:39,53.4,25.1,33557.0,0.36,0.36
18/02/2024 09:59:39,53.4,25.1,33557.0,0.36,0.36
18/02/2024 08:59:39,53.4,25.1,33557.0,0.36,0.36
18/02/2024 07:59:39,53.4,25.1,33591.0,0.36,0.36
18/02/2024 06:59:39,53.4,25.1,33591.0,0.36,0.36
18/02/2024 05:59:39,53.4,25.1,33591.0,0.36,0.36
18/02/2024 04:59:39,53.4,25.1,33591.0,0.36,0.36
18/02/2024 03:59:39,53.4,25.1,33591.0,0.36,0.36
18/02/2024 02:59:39,52.7,25.5,33628.0,0.36,0.36
18/02/2024 01:59:39,52.7,25.5,33628.0,0.36,0.36
18/02/2024 00:59:39,52.7,25.5,33628.0,0.36,0.36
17/02/2024 23:59:39,50.5,26.0,33797.0,0.36,0.36
17/02/2024 22:59:39,50.5,26.0,33797.0,0.36,0.36
17/02/2024 21:59:39,50.5,26.0,33797.0,0.36,0.36
17/02/2024 20:59:39,50.5,26.0,33797.0,0.36,0.36
17/02/2024 19:59:39,50.5,26.0,35397.0,0.36,0.36
17/02/2024 18:59:39,50.5,26.0,35397.0,0.36,0.36
17/02/2024 17:59:39,50.5,26.0,35397.0,0.36,0.36
17/02/2024 16:59:39,50.5,26.0,35397.0,0.36,0.36
17/02/2024 15:59:39,50.5,26.0,35397.0,0.36,0.36
17/02/2024 14:59:39,50.5,26.0,35397.0,0.36,0.36
17/02/2024 13:59:39,50.5,26.0,35397.0,0.36,0.36
17/02/2024 12:59:39,50.5,26.0,35397.0,0.36,0.36
17/02/2024 11:59:39,51.8,27.4,35270.0,0.36,0.36
17/02/2024 10:59:39,51.8,27.4,35270.0,0.36,0.36
17/02/2024 09:59:39,51.8,27.4,35270.0,0.36,0.36
17/02/2024 08:59:39,51.8,27.4,35270.0,0.36,0.36
17/02/2024 07:59:39,51.8,27.4,34770.0,0.36,0.36
17/02/2024 06:59:39,51.8,27.4,34770.0,0.36,0.36
17/02/2024 05:59:39,51.8,27.4,34770.0,0.36,0.36
17/02/2024 04:59:39,51.8,27.4,34770.0,0.36,0.36
17/02/2024 03:59:39,51.8,27.4,34770.0,0.36,0.36
17/02/2024 02:59:39,53.6,27.7,34753.0,0.36,0.36
17/02/2024 01:59:39,53.6,27.7,34753.0,0.36,0.36
17/02/2024 00:59:39,53.6,27.7,34753.0,0.36,0.36
16/02/2024 23:59:39,53.6,27.7,34753.0,0.36,0.36
16/02/2024 22:59:39,53.8,27.4,34264.0,0.36,0.36
16/02/2024 21:59:39,53.8,27.4,34264.0,0.36,0.36
16/02/2024 20:59:39,53.8,27.4,34264.0,0.36,0.36
16/02/2024 19:59:39,53.8,27.4,34264.0,0.36,0.36
16/02/2024 18:59:39,56.0,28.2,32386.0,0.36,0.36
16/02/2024 17:59:39,56.0,28.2,32386.0,0.36,0.36
16/02/2024 16:59:39,56.0,28.2,32386.0,0.36,0.36
16/02/2024 15:59:39,56.0,28.2,32421.0,0.36,0.36
16/02/2024 14:59:39,56.0,28.2,32421.0,0.36,0.36
16/02/2024 13:59:39,56.0,28.2,32421.0,0.36,0.36
16/02/2024 12:59:39,56.0,28.2,32421.0,0.36,0.36
16/02/2024 11:59:39,56.0,28.2,32468.0,0.35,0.35
16/02/2024 10:59:39,56.0,28.1,32468.0,0.35,0.35
16/02/2024 09:59:39,56.0,28.1,32468.0,0.35,0.35
16/02/2024 08:59:39,56.0,28.1,32468.0,0.35,0.35
16/02/2024 07:59:39,56.0,28.1,32510.0,0.35,0.35
16/02/2024 06:59:39,56.0,28.1,32510.0,0.35,0.35
16/02/2024 05:59:39,56.0,28.1,32510.0,0.35,0.35
16/02/2024 04:59:39,56.0,28.1,32510.0,0.35,0.35
16/02/2024 03:59:39,56.0,28.1,32456.0,0.35,0.35
16/02/2024 02:59:39,56.8,26.7,32456.0,0.35,0.35
16/02/2024 01:59:39,56.8,26.7,32456.0,0.35,0.35
16/02/2024 00:59:39,56.8,26.7,32456.0,0.35,0.35
15/02/2024 23:59:39,59.8,26.9,32245.0,0.35,0.35
15/02/2024 22:59:39,59.8,26.9,32245.0,0.35,0.35
15/02/2024 21:59:39,59.8,26.9,32245.0,0.35,0.35
15/02/2024 20:59:39,59.8,26.9,32245.0,0.35,0.35
15/02/2024 19:59:39,59.8,26.9,32245.0,0.35,0.35
15/02/2024 18:59:39,59.8,26.9,29836.0,0.35,0.35
15/02/2024 17:59:39,59.8,26.9,29836.0,0.35,0.35
15/02/2024 16:59:39,59.8,26.9,29836.0,0.35,0.35
15/02/2024 15:59:39,54.8,25.4,33413.0,0.35,0.35
15/02/2024 14:59:39,54.8,25.4,33413.0,0.35,0.35
15/02/2024 13:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 12:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 11:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 10:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 09:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 08:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 07:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 06:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 05:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 04:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 03:59:39,54.8,25.4,33413.0,0.35,0.34
15/02/2024 02:59:39,56.2,25.3,33781.0,0.35,0.34
15/02/2024 01:59:39,56.2,25.3,33781.0,0.35,0.34
15/02/2024 00:59:39,56.2,25.3,33781.0,0.35,0.34
14/02/2024 23:59:39,56.2,25.3,33860.0,0.35,0.34
14/02/2024 22:59:39,56.2,25.3,33860.0,0.35,0.34
14/02/2024 21:59:39,56.2,25.3,33860.0,0.35,0.34
14/02/2024 20:59:39,56.2,25.3,33860.0,0.35,0.34
14/02/2024 19:59:39,56.2,25.3,33606.0,0.35,0.34
14/02/2024 18:59:39,55.2,26.2,33606.0,0.35,0.34
14/02/2024 17:59:39,55.2,26.2,33606.0,0.35,0.34
14/02/2024 16:59:39,55.2,26.2,33606.0,0.35,0.34
14/02/2024 15:59:39,55.2,26.2,33916.0,0.35,0.34
14/02/2024 14:59:39,58.3,27.0,33916.0,0.35,0.34
14/02/2024 13:59:39,58.3,27.0,33916.0,0.33,0.33
14/02/2024 12:59:39,58.3,27.0,33916.0,0.33,0.33
14/02/2024 11:59:39,58.3,27.0,33916.0,0.33,0.33
14/02/2024 10:59:39,58.3,27.0,33696.0,0.33,0.33
14/02/2024 09:59:39,58.3,27.0,33696.0,0.33,0.33
14/02/2024 08:59:39,58.3,27.0,33696.0,0.33,0.33
14/02/2024 07:59:39,58.3,27.0,33461.0,0.33,0.33
14/02/2024 06:59:39,58.3,27.0,33461.0,0.33,0.33
14/02/2024 05:59:39,58.3,27.0,33461.0,0.33,0.33
14/02/2024 04:59:39,58.3,27.0,33461.0,0.33,0.33
14/02/2024 03:59:39,58.3,27.0,33491.0,0.33,0.33
14/02/2024 02:59:39,58.3,27.0,33491.0,0.33,0.33
14/02/2024 01:59:39,58.3,27.0,33491.0,0.33,0.33
14/02/2024 00:59:39,58.3,27.0,33491.0,0.33,0.33
13/02/2024 23:59:39,58.3,27.0,33491.0,0.33,0.33
13/02/2024 22:59:39,58.9,26.6,32492.0,0.33,0.33
13/02/2024 21:59:39,58.9,26.6,32492.0,0.33,0.33
13/02/2024 20:59:39,58.9,26.6,32492.0,0.33,0.33
13/02/2024 19:59:39,61.4,26.3,31648.0,0.33,0.33
13/02/2024 18:59:39,61.4,26.3,31648.0,0.33,0.33
13/02/2024 17:59:39,61.4,26.3,31648.0,0.33,0.33
13/02/2024 16:59:39,61.4,26.3,31648.0,0.33,0.33
13/02/2024 15:59:39,59.1,25.7,31178.0,0.33,0.33
13/02/2024 14:59:39,59.1,25.7,31178.0,0.33,0.33
13/02/2024 13:59:39,59.1,25.7,31178.0,0.31,0.30
13/02/2024 12:59:39,59.1,25.7,31178.0,0.31,0.30
13/02/2024 11:59:39,59.3,27.2,32469.0,0.31,0.30
13/02/2024 10:59:39,59.3,27.2,32469.0,0.31,0.30
13/02/2024 09:59:39,59.3,27.2,32469.0,0.31,0.30
13/02/2024 08:59:39,59.3,27.2,32920.0,0.31,0.30
13/02/2024 07:59:39,59.3,27.2,32920.0,0.31,0.30
13/02/2024 06:59:39,59.3,27.2,32920.0,0.31,0.30
13/02/2024 05:59:39,59.3,27.2,32920.0,0.31,0.30
13/02/2024 04:59:39,59.3,27.2,32920.0,0.31,0.30
13/02/2024 03:59:39,59.3,27.2,32920.0,0.31,0.30
13/02/2024 02:59:39,60.3,26.2,32711.0,0.31,0.30
13/02/2024 01:59:39,60.3,26.2,32711.0,0.31,0.30
13/02/2024 00:59:39,60.3,26.2,32711.0,0.31,0.30
12/02/2024 23:59:39,60.3,26.2,32649.0,0.31,0.30
12/02/2024 22:59:39,59.5,27.2,32649.0,0.31,0.30
12/02/2024 21:59:39,59.5,27.2,32649.0,0.31,0.30
12/02/2024 20:59:39,59.5,27.2,32649.0,0.31,0.30
12/02/2024 19:59:39,57.0,24.3,33825.0,0.31,0.30
12/02/2024 18:59:39,57.0,24.3,33825.0,0.31,0.30
12/02/2024 17:59:39,57.0,24.3,33825.0,0.31,0.30
12/02/2024 16:59:39,57.0,24.3,33825.0,0.31,0.30
12/02/2024 15:59:39,57.0,24.3,33658.0,0.31,0.30
12/02/2024 14:59:39,57.0,24.3,33658.0,0.31,0.30
12/02/2024 13:59:39,57.0,24.3,33658.0,0.31,0.30
12/02/2024 12:59:39,57.0,24.3,33658.0,0.31,0.30
12/02/2024 11:59:39,57.0,24.3,33658.0,0.31,0.30
12/02/2024 10:59:39,57.0,24.3,34197.0,0.31,0.30
12/02/2024 09:59:39,57.0,24.3,34197.0,0.31,0.30
12/02/2024 08:59:39,57.0,24.3,34197.0,0.31,0.30
12/02/2024 07:59:39,56.5,24.4,33145.0,0.33,0.33
12/02/2024 06:59:39,56.5,24.4,33145.0,0.33,0.33
12/02/2024 05:59:39,56.5,24.4,33145.0,0.33,0.33
12/02/2024 04:59:39,56.5,24.4,33145.0,0.33,0.33
12/02/2024 03:59:39,56.5,24.4,33145.0,0.33,0.33
12/02/2024 02:59:39,57.5,24.9,32821.0,0.33,0.33
12/02/2024 01:59:39,57.5,24.9,32821.0,0.33,0.33
12/02/2024 00:59:39,57.5,24.9,32821.0,0.33,0.33
11/02/2024 23:59:39,57.5,24.9,32821.0,0.33,0.33
11/02/2024 22:59:39,57.4,26.9,32764.0,0.33,0.33
11/02/2024 21:59:39,57.4,26.9,32764.0,0.33,0.33
11/02/2024 20:59:39,57.4,26.9,32764.0,0.33,0.33
11/02/2024 19:59:39,57.4,26.9,31625.0,0.33,0.33
11/02/2024 18:59:39,57.4,26.9,31625.0,0.33,0.33
11/02/2024 17:59:39,57.4,26.9,31625.0,0.33,0.33
11/02/2024 16:59:39,57.4,26.9,31625.0,0.33,0.33
11/02/2024 15:59:39,57.4,26.9,31625.0,0.33,0.33
11/02/2024 14:59:39,57.4,26.9,31625.0,0.33,0.33
11/02/2024 13:59:39,57.4,26.9,31625.0,0.33,0.33
11/02/2024 12:59:39,57.4,26.9,31625.0,0.33,0.27
11/02/2024 11:59:39,57.4,26.9,31625.0,0.33,0.27
11/02/2024 10:59:39,58.2,28.1,32371.0,0.33,0.27
11/02/2024 09:59:39,58.2,28.1,32371.0,0.33,0.27
11/02/2024 08:59:39,58.2,28.1,32371.0,0.33,0.27
11/02/2024 07:59:39,58.2,25.8,30406.0,0.33,0.27
11/02/2024 06:59:39,58.2,25.8,30406.0,0.33,0.27
11/02/2024 05:59:39,58.2,25.8,30406.0,0.33,0.27
11/02/2024 04:59:39,58.2,25.8,30406.0,0.33,0.27
11/02/2024 03:59:39,58.2,25.8,30406.0,0.33,0.27
11/02/2024 02:59:39,58.8,25.6,30032.0,0.33,0.27
11/02/2024 01:59:39,58.8,25.6,30032.0,0.33,0.27
11/02/2024 00:59:39,58.8,25.6,30032.0,0.33,0.27
10/02/2024 23:59:39,58.8,25.6,30032.0,0.33,0.27
10/02/2024 22:59:39,59.3,25.5,30106.0,0.33,0.27
10/02/2024 21:59:39,59.3,25.5,30106.0,0.33,0.27
10/02/2024 20:59:39,59.3,25.5,30106.0,0.33,0.27
10/02/2024 19:59:39,59.3,25.5,30106.0,0.33,0.27
10/02/2024 18:59:39,59.3,25.5,30344.0,0.33,0.27
10/02/2024 17:59:39,59.3,25.5,30344.0,0.33,0.27
10/02/2024 16:59:39,59.3,25.5,30344.0,0.33,0.27
10/02/2024 15:59:39,59.3,25.5,30344.0,0.33,0.27
10/02/2024 14:59:39,61.1,24.7,29568.0,0.33,0.27
10/02/2024 13:59:39,61.1,24.7,29568.0,0.33,0.27
10/02/2024 12:59:39,61.1,24.7,29568.0,0.26,0.28
10/02/2024 11:59:39,61.1,24.7,28214.0,0.26,0.28
10/02/2024 10:59:39,63.6,24.9,28214.0,0.26,0.28
10/02/2024 09:59:39,63.6,24.9,28214.0,0.26,0.28
10/02/2024 08:59:39,63.6,24.9,28214.0,0.26,0.28
10/02/2024 07:59:39,63.6,24.9,21827.0,0.26,0.28
10/02/2024 06:59:39,63.6,24.9,21827.0,0.26,0.28
10/02/2024 05:59:39,63.6,24.9,21827.0,0.26,0.28
10/02/2024 04:59:39,63.6,24.9,21827.0,0.26,0.28
10/02/2024 03:59:39,65.8,22.6,21827.0,0.26,0.28
10/02/2024 02:59:39,65.8,22.6,21827.0,0.26,0.28
10/02/2024 01:59:39,65.8,22.6,32419.0,0.26,0.28
10/02/2024 00:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 23:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 22:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 21:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 20:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 19:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 18:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 17:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 16:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 15:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 14:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 13:59:39,58.5,28.8,32419.0,0.26,0.28
09/02/2024 12:59:39,58.5,28.8,32419.0,0.39,0.40
09/02/2024 11:59:39,58.5,28.8,32419.0,0.39,0.40
09/02/2024 10:59:39,58.5,28.8,32419.0,0.39,0.40
09/02/2024 09:59:39,58.5,28.8,32419.0,0.39,0.40
09/02/2024 08:59:39,58.5,28.8,32419.0,0.39,0.40
09/02/2024 07:59:39,58.5,28.8,32419.0,0.39,0.40
09/02/2024 06:59:39,58.5,28.8,32419.0,0.39,0.40
09/02/2024 05:59:39,58.5,28.8,32419.0,0.39,0.40
09/02/2024 04:59:39,58.5,28.8,32419.0,0.39,0.40
09/02/2024 03:59:39,58.5,28.8,32040.0,0.39,0.40
09/02/2024 02:59:39,56.6,26.8,32040.0,0.39,0.40
09/02/2024 01:59:39,56.6,26.8,32040.0,0.39,0.40
09/02/2024 00:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 23:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 22:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 21:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 20:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 19:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 18:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 17:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 16:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 15:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 14:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 13:59:39,56.6,26.8,32040.0,0.39,0.40
08/02/2024 12:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 11:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 10:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 09:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 08:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 07:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 06:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 05:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 04:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 03:59:39,56.6,26.8,32040.0,0.32,0.31
08/02/2024 02:59:39,55.6,26.7,31828.0,0.32,0.31
08/02/2024 01:59:39,55.6,26.7,31828.0,0.32,0.31
08/02/2024 00:59:39,55.6,26.7,31828.0,0.32,0.31
07/02/2024 23:59:39,52.0,28.6,35643.0,0.32,0.31
07/02/2024 22:59:39,52.0,28.6,35643.0,0.32,0.31
07/02/2024 21:59:39,52.0,28.6,35643.0,0.32,0.31
07/02/2024 20:59:39,52.0,28.6,35643.0,0.32,0.31
07/02/2024 19:59:39,52.0,28.6,35643.0,0.32,0.31
07/02/2024 18:59:39,52.0,28.6,35643.0,0.32,0.31
07/02/2024 17:59:39,52.0,28.6,35643.0,0.32,0.31
07/02/2024 16:59:39,52.0,28.6,35643.0,0.32,0.31
07/02/2024 15:59:39,56.4,28.1,32803.0,0.32,0.31
07/02/2024 14:59:39,56.4,28.1,32803.0,0.32,0.31
07/02/2024 13:59:39,56.4,28.1,32803.0,0.32,0.31
07/02/2024 12:59:39,56.4,28.1,32803.0,0.44,0.45
07/02/2024 11:59:39,56.4,28.1,32803.0,0.44,0.45
07/02/2024 10:59:39,58.7,29.0,28081.0,0.44,0.45
07/02/2024 09:59:39,58.7,29.0,28081.0,0.44,0.45
07/02/2024 08:59:39,58.7,29.0,28081.0,0.44,0.45
07/02/2024 07:59:39,58.7,29.0,28081.0,0.44,0.45
07/02/2024 06:59:39,58.7,29.0,28081.0,0.44,0.45
07/02/2024 05:59:39,58.7,29.0,28081.0,0.44,0.45
07/02/2024 04:59:39,58.7,29.0,28081.0,0.44,0.45
07/02/2024 03:59:39,58.7,29.0,28081.0,0.44,0.45
07/02/2024 02:59:39,58.7,29.0,28081.0,0.44,0.45
07/02/2024 01:59:39,58.7,29.0,41679.0,0.44,0.45
07/02/2024 00:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 23:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 22:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 21:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 20:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 19:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 18:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 17:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 16:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 15:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 14:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 13:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 12:59:39,43.1,29.4,41679.0,0.44,0.45
06/02/2024 11:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 10:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 09:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 08:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 07:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 06:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 05:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 04:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 03:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 02:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 01:59:39,43.1,29.4,41679.0,0.44,0.41
06/02/2024 00:59:39,43.1,29.4,41679.0,0.44,0.41
05/02/2024 23:59:39,43.1,29.4,41679.0,0.44,0.41
05/02/2024 22:59:39,42.7,29.9,42164.0,0.44,0.41
05/02/2024 21:59:39,42.7,29.9,42164.0,0.44,0.41
05/02/2024 20:59:39,42.7,29.9,42164.0,0.44,0.41
05/02/2024 19:59:39,42.7,29.9,42164.0,0.44,0.41
05/02/2024 18:59:39,43.4,30.8,43253.0,0.44,0.41
05/02/2024 17:59:39,43.4,30.8,43253.0,0.44,0.41
05/02/2024 16:59:39,43.4,30.8,43253.0,0.44,0.41
05/02/2024 15:59:39,43.4,30.8,43830.0,0.44,0.41
05/02/2024 14:59:39,44.6,29.5,43830.0,0.44,0.41
05/02/2024 13:59:39,44.6,29.5,43830.0,0.44,0.41
05/02/2024 12:59:39,44.6,29.5,43830.0,0.40,0.41
05/02/2024 11:59:39,44.6,29.5,43830.0,0.40,0.38
05/02/2024 10:59:39,43.1,28.7,43438.0,0.40,0.38
05/02/2024 09:59:39,43.1,28.7,43438.0,0.40,0.38
05/02/2024 08:59:39,43.1,28.7,43438.0,0.40,0.38
05/02/2024 07:59:39,43.8,27.7,41816.0,0.40,0.38
05/02/2024 06:59:39,43.8,27.7,41816.0,0.40,0.38
05/02/2024 05:59:39,43.8,27.7,41816.0,0.40,0.38
05/02/2024 04:59:39,43.8,27.7,41816.0,0.40,0.38
05/02/2024 03:59:39,43.8,27.7,41816.0,0.40,0.38
05/02/2024 02:59:39,45.5,27.9,41695.0,0.40,0.38
05/02/2024 01:59:39,45.5,27.9,41695.0,0.40,0.38
05/02/2024 00:59:39,45.5,27.9,41695.0,0.40,0.38
04/02/2024 23:59:39,45.5,27.9,41695.0,0.40,0.38
04/02/2024 22:59:39,45.5,27.9,41869.0,0.40,0.38
04/02/2024 21:59:39,45.5,27.9,41869.0,0.40,0.38
04/02/2024 20:59:39,45.5,27.9,41869.0,0.40,0.38
04/02/2024 19:59:39,45.5,27.9,41869.0,0.40,0.38
04/02/2024 18:59:39,40.1,26.1,44703.0,0.40,0.38
04/02/2024 17:59:39,40.1,26.1,44703.0,0.40,0.38
04/02/2024 16:59:39,40.1,26.1,44703.0,0.40,0.38
04/02/2024 15:59:39,43.9,27.1,43335.0,0.40,0.38
04/02/2024 14:59:39,43.9,27.1,43335.0,0.40,0.38
04/02/2024 13:59:39,43.9,27.1,43335.0,0.40,0.38
04/02/2024 12:59:39,43.9,27.1,43335.0,0.41,0.40
04/02/2024 11:59:39,43.9,27.1,43335.0,0.41,0.40
04/02/2024 10:59:39,43.9,27.1,42586.0,0.41,0.40
04/02/2024 09:59:39,43.9,27.1,42586.0,0.41,0.40
04/02/2024 08:59:39,43.9,27.1,42586.0,0.41,0.40
04/02/2024 07:59:39,45.9,28.2,40722.0,0.41,0.40
04/02/2024 06:59:39,45.9,28.2,40722.0,0.41,0.40
04/02/2024 05:59:39,45.9,28.2,40722.0,0.41,0.40
04/02/2024 04:59:39,45.9,28.2,40722.0,0.41,0.40
04/02/2024 03:59:39,45.9,28.2,40722.0,0.41,0.40
04/02/2024 02:59:39,46.2,28.3,40666.0,0.41,0.40
04/02/2024 01:59:39,46.2,28.3,40666.0,0.41,0.40
04/02/2024 00:59:39,42.8,28.9,40666.0,0.41,0.40
03/02/2024 23:59:39,42.8,28.9,40666.0,0.41,0.40
